Open,High,Low,Close,Volume,date
56919.1,57225.73,56476.95,56905.37,2148.260323,2021-03-10T22:00
56905.37,56950,55800,55851.59,3227.461537,2021-03-10T23:00
55851.59,56499.98,55505,55601.55,3761.550649,2021-03-11T00:00
55607.55,55947.36,55170.22,55781.92,2880.278005,2021-03-11T01:00
55781.91,56323.51,55649.93,56314.58,2435.826637,2021-03-11T02:00
56316.41,56483.11,55599,55992.6,2196.109247,2021-03-11T03:00
55992.6,56179.87,55603.66,55835.4,1923.302279,2021-03-11T04:00
55835.39,55835.39,55200.8,55275.32,2300.088255,2021-03-11T05:00
55275.32,55767.15,55005,55557.94,2896.871399,2021-03-11T06:00
55555.13,55797.07,55005,55034.2,2820.532451,2021-03-11T07:00
55034.21,55093.53,54272.82,54761.02,5458.583108,2021-03-11T08:00
54761.01,54928.43,54431.86,54474.27,2587.031188,2021-03-11T09:00
54474.27,55612.95,54414.4,55530.6,3587.14363,2021-03-11T10:00
55530.59,56270.75,55407.18,56227.34,3528.166725,2021-03-11T11:00
56233.42,56445.09,55702.09,56272.54,3821.539708,2021-03-11T12:00
56275,56999,56272.54,56921.18,3907.839705,2021-03-11T13:00
56921.18,57238.5,56462.48,56815.13,4930.079177,2021-03-11T14:00
56815.13,57091.06,55855,56347.19,4918.273522,2021-03-11T15:00
56347.19,57030,56340.06,56872.1,3501.189276,2021-03-11T16:00
56872.1,57050,56269.76,56802.88,3424.875572,2021-03-11T17:00
56802.88,57682,56531.67,57519.86,4910.646052,2021-03-11T18:00
57519.86,57651.35,56628.03,56827.84,2840.072878,2021-03-11T19:00
56823.78,57600,56560,57457.36,3049.186167,2021-03-11T20:00
57457.36,57900,57235.29,57562.49,4464.246617,2021-03-11T21:00
57573.7,58050,57462.12,57874.67,2810.014359,2021-03-11T22:00
57882.57,58150,57604.16,57773.16,2961.366253,2021-03-11T23:00
57773.15,58081.51,56777.77,57362.04,4018.339418,2021-03-12T00:00
57362.05,57640.34,56624,56902.8,2607.214319,2021-03-12T01:00
56902.8,57120.67,56700,56972.08,1664.628699,2021-03-12T02:00
56972.08,57294.47,56800,57104.17,1559.933597,2021-03-12T03:00
57107.14,57238.7,56456.58,56696.17,2369.870299,2021-03-12T04:00
56696.18,57269.87,56350,57164.51,2283.873792,2021-03-12T05:00
57168.24,57430,56894.49,57061.52,2057.801778,2021-03-12T06:00
57061.52,57061.53,56456.71,56670.9,2870.522676,2021-03-12T07:00
56670.9,57095.76,56259.79,56503.21,3164.297806,2021-03-12T08:00
56506.71,56819.42,56311,56540.53,2384.202818,2021-03-12T09:00
56540.53,56866.83,55826.05,56715.97,3955.426742,2021-03-12T10:00
56715.97,57073.48,56347,56500,2990.148796,2021-03-12T11:00
56956.96,57625.91,56956.95,57367.21,4127.973992,2021-03-12T16:00
57367.21,57768,57062.31,57175.99,2912.778032,2021-03-12T17:00
57175.26,57667.79,57070,57349.23,2355.169394,2021-03-12T18:00
57349.24,57547.07,56712.51,56942.41,2759.492761,2021-03-12T19:00
56942.41,57200,56400,56696.8,3482.306734,2021-03-12T20:00
56696.81,57170,56262.14,56936.78,2554.419549,2021-03-12T21:00
56936.78,57465.38,56859.06,57157.29,2252.890204,2021-03-12T22:00
57157.29,57500,57153.68,57221.72,1911.329085,2021-03-12T23:00
57221.72,57307.2,56312.91,56689.35,2913.361726,2021-03-13T00:00
56689.36,56707,56081.59,56386.39,2358.624577,2021-03-13T01:00
56386.39,56639.54,56078.23,56473.41,2183.697695,2021-03-13T02:00
56473.41,56790,56308.98,56694.32,1902.375299,2021-03-13T03:00
56694.32,56899,56257.47,56896.32,1547.932181,2021-03-13T04:00
56882.74,57090.46,56610,56744.89,1432.003068,2021-03-13T05:00
56744.89,57060.86,56491.92,56931.58,1759.409727,2021-03-13T06:00
56931.57,57389.58,56753.9,57343.7,1998.200368,2021-03-13T07:00
57343.7,57649.03,57126.2,57434.31,2957.359471,2021-03-13T08:00
57434.3,57614.52,57253.31,57610.77,1827.03931,2021-03-13T09:00
57610.77,59850,57446.81,59448.19,12696.97324,2021-03-13T10:00
59448.2,60200,59420.99,59849.74,9101.228649,2021-03-13T11:00
59853.58,60500,59232.53,59911.99,5886.085422,2021-03-13T12:00
59911.99,60159.45,59500,59915.25,3621.796209,2021-03-13T13:00
59915.3,60087.09,59700.67,59756.45,2295.311318,2021-03-13T14:00
59761.93,59953.63,59523,59692.99,2357.243586,2021-03-13T15:00
59693,59924.18,59458.67,59820.43,2721.303963,2021-03-13T16:00
59820.39,60520,59751.7,60333.33,3328.787428,2021-03-13T17:00
60333.33,60451.39,59977.6,60281.95,2419.095224,2021-03-13T18:00
60281.95,60864.97,60144.2,60773.56,3093.953168,2021-03-13T19:00
60773.56,61844,60651.74,61648.26,6042.502819,2021-03-13T20:00
61648.26,61737.02,60605.5,61151.07,4486.032217,2021-03-13T21:00
61156.4,61311.19,60767.62,61096.04,1770.676941,2021-03-13T22:00
61091.75,61480,61089.98,61188.39,2544.097737,2021-03-13T23:00
61188.38,61724.79,60900,61260.48,2902.157561,2021-03-14T00:00
61260.47,61260.48,60724.26,61081,2275.236278,2021-03-14T01:00
61081,61218.2,60788.01,61061.27,1563.802448,2021-03-14T02:00
61061.28,61472.08,60900,61356.31,1564.465197,2021-03-14T03:00
61356.3,61595.09,61088.67,61225.53,1478.039905,2021-03-14T04:00
61225.54,61285.41,60903.96,61016.29,1714.889509,2021-03-14T05:00
61016.29,61016.3,60523.14,60975.39,2353.149783,2021-03-14T06:00
60975.39,60975.39,60455.28,60494.8,1519.289718,2021-03-14T07:00
60494.8,60871.03,60250.01,60787.75,2163.70124,2021-03-14T08:00
60787.75,61110.53,60618,60934.11,1847.338403,2021-03-14T09:00
60933.62,60970,60135.37,60293.09,2947.301811,2021-03-14T10:00
60293.08,60405.03,59354.62,60308.31,4632.321204,2021-03-14T11:00
60308.3,60550,60140.96,60427.82,2296.793557,2021-03-14T12:00
60427.81,60481.7,59734.03,59940,2543.079883,2021-03-14T13:00
59940,60477.83,59868.12,60001.91,1950.743605,2021-03-14T14:00
60001.9,60150,59470,59681.26,2495.615256,2021-03-14T15:00
59681.21,60066.59,59300,59567.74,3099.347608,2021-03-14T16:00
59567.74,60023.07,59523.66,59701.1,1638.551378,2021-03-14T17:00
59701.1,60369.99,59700,60138.31,1579.177604,2021-03-14T18:00
60138.31,60200,59789.74,59931.7,1318.69249,2021-03-14T19:00
59928.71,60325.98,59702.78,60264.48,1677.502893,2021-03-14T20:00
60264.48,60485.08,59852.18,60081.54,1480.961277,2021-03-14T21:00
60081.55,60324.43,59733.38,60201.19,1414.972973,2021-03-14T22:00
60201.19,60750,58966.78,58968.31,4143.921169,2021-03-14T23:00
58976.08,59917.78,58705.47,59404.48,4470.863099,2021-03-15T00:00
59404.48,60251.42,59227.52,60066.56,2965.917023,2021-03-15T01:00
60066.56,60331.02,60037.61,60069.63,1776.362134,2021-03-15T02:00
60069.63,60491.47,60069.62,60379.99,1353.807936,2021-03-15T03:00
60379.99,60633.43,59658.87,59773.71,2437.909665,2021-03-15T04:00
59773.7,59916.24,59005,59013.35,3320.909352,2021-03-15T05:00
59019.39,59365.42,58421,58781.49,4947.782412,2021-03-15T06:00
58783.38,58792.57,57253,57789.76,8895.351216,2021-03-15T07:00
57789.75,58350,57500,57757.7,4975.321732,2021-03-15T08:00
57757.71,58100,54600,55867.91,16138.4674,2021-03-15T09:00
55871.29,56438,55555.55,56355.14,5624.833829,2021-03-15T10:00
56355.13,56576.37,55888.01,56150.79,4161.882475,2021-03-15T11:00
56150.8,56481.38,55050,56439.53,6180.176003,2021-03-15T12:00
56439.54,57046.87,56250.48,56855.58,4832.090078,2021-03-15T13:00
56855.58,57312.47,56123.12,56134.09,4699.216333,2021-03-15T14:00
56134.09,56816.69,55854.2,56224.13,4402.384401,2021-03-15T15:00
56570.37,56930.17,56221,56379.97,2748.536814,2021-03-15T20:00
56379.97,56940,56338.56,56707.71,1725.166215,2021-03-15T21:00
56712.71,56900,55979.22,56136.73,2331.705036,2021-03-15T22:00
56144.74,56672,55537,55605.2,2564.293294,2021-03-15T23:00
55605.2,56140.55,53960.11,54088.76,7957.153587,2021-03-16T00:00
54097.2,54568.42,53271.34,54471.57,6577.501394,2021-03-16T01:00
54471.57,54649.95,54122.38,54567.64,2831.213528,2021-03-16T02:00
54567.64,54624.99,53850,54272.86,3152.447961,2021-03-16T03:00
54272.66,54850,54188.82,54418.19,2351.535075,2021-03-16T04:00
54418.19,54459.08,53607.93,54096.52,2955.460357,2021-03-16T05:00
54088.44,55334.77,53650,55060.06,4606.992765,2021-03-16T06:00
55060.05,55491,54787.7,55239.81,3771.704823,2021-03-16T07:00
55239.81,56100,55110.73,55894.27,3835.328714,2021-03-16T08:00
55892.13,56400,55709.32,55870.43,2595.145605,2021-03-16T09:00
55870.43,56150.05,55432.44,55805,2847.304333,2021-03-16T10:00
55805,55900,55079.63,55471.21,3253.397364,2021-03-16T11:00
55464.11,55631.57,54596.89,55091.95,3389.37464,2021-03-16T12:00
55091.94,55906.86,55006.35,55324.3,3311.894993,2021-03-16T13:00
55324.3,55722.55,55199.48,55645.93,2532.834207,2021-03-16T14:00
55645.93,55913.57,55420,55844.92,2814.912928,2021-03-16T15:00
55844.92,56087.02,55436.66,55657.89,2849.028429,2021-03-16T16:00
55657.9,55850.99,54950.16,55250.21,3538.503655,2021-03-16T17:00
55250.2,55667.95,55091.32,55349.99,2023.350621,2021-03-16T18:00
55349.99,55820,55151.7,55731.36,1579.066372,2021-03-16T19:00
55731.36,56431.41,55673.23,56373.1,2877.447845,2021-03-16T20:00
56369.86,56619.02,56083.08,56450.11,1699.814336,2021-03-16T21:00
56450.1,56820,56225.79,56243.43,2651.034786,2021-03-16T22:00
56243.44,56938.29,56070.23,56900.75,1984.246037,2021-03-16T23:00
56900.74,57189.43,56258.77,56518.57,3017.411795,2021-03-17T00:00
56518.57,56535.06,56060,56283.4,1658.777512,2021-03-17T01:00
56283.41,56283.41,55629.34,55777.69,2010.759174,2021-03-17T02:00
55777.68,56152.41,55401.02,55506.23,1845.94923,2021-03-17T03:00
55506.23,55861.88,55401.01,55569.07,1498.021642,2021-03-17T04:00
55569.06,55970.28,55185.42,55951.37,2124.189248,2021-03-17T05:00
55951.37,56326.53,55834.29,56306.84,2223.802401,2021-03-17T06:00
56306.84,56322.46,55682.03,55821.01,1768.838259,2021-03-17T07:00
55819.23,56052.63,55622.94,55775.16,1931.020471,2021-03-17T08:00
55784.11,55871.05,54326.27,54762.77,4958.342822,2021-03-17T09:00
54763.59,55234.88,54600,55088.89,2354.374722,2021-03-17T10:00
55088.9,55200,54569.99,54840,2315.501517,2021-03-17T11:00
54840.01,55413.63,54123.69,55151.01,3929.965789,2021-03-17T12:00
55151.01,55406.79,54711.6,55105.41,3060.906808,2021-03-17T13:00
55108.44,55152.48,54524.65,54548.97,2732.546031,2021-03-17T14:00
54547.57,55244.03,54298.18,54930,3582.184868,2021-03-17T15:00
54930,55600.27,54740,55275.08,2677.396761,2021-03-17T16:00
55275.08,55659.93,55162.6,55542.5,1783.078559,2021-03-17T17:00
55542.5,57576.28,55542.5,57575.51,6667.370984,2021-03-17T18:00
57575.51,58201.58,57329.44,57867.42,5960.951808,2021-03-17T19:00
57867.42,58333,57709.04,57715.19,3384.958665,2021-03-17T20:00
57710.93,58732.08,57601.92,58427.49,3200.255266,2021-03-17T21:00
58427.49,58940,58234.33,58284.41,3296.265538,2021-03-17T22:00
58299.98,58974.73,58236,58912.97,2438.750971,2021-03-17T23:00
58912.97,59561.54,58709.03,58927.54,4549.118018,2021-03-18T00:00
58927.53,59326.93,58758.01,59043.14,2078.671883,2021-03-18T01:00
59043.13,59300,58908,58996.77,1879.600942,2021-03-18T02:00
58999.17,59058.33,58606.1,58712.33,1790.197481,2021-03-18T03:00
58712.34,59200,58623.85,58800.01,1944.107501,2021-03-18T04:00
58800.01,59183.96,58651,58957.44,1825.78964,2021-03-18T05:00
58957.43,59070,58650.01,58910,2056.933521,2021-03-18T06:00
58909.99,58926.26,58119,58355.15,3028.616466,2021-03-18T07:00
58355.14,58525.83,57899,58007.11,2413.166183,2021-03-18T08:00
58007.11,58475.01,57936.22,58399.98,2245.146761,2021-03-18T09:00
58399.98,58660,58221.05,58520.25,1746.541818,2021-03-18T10:00
58520.24,58550,57870.38,58170.37,2116.020905,2021-03-18T11:00
58168.69,58187.11,57586.31,58051.31,3297.481342,2021-03-18T12:00
58051.31,58188.85,57777,57846.31,1998.12233,2021-03-18T13:00
57846.31,58037.35,57500,57863.14,2429.211712,2021-03-18T14:00
57863.13,59637.39,57700,59533.68,5520.693523,2021-03-18T15:00
59533.67,60129.97,59037.15,59080.61,7435.164303,2021-03-18T16:00
59074.61,59480,59073.4,59250.81,2837.015949,2021-03-18T17:00
59250.81,59310.13,58000.1,58221.01,3740.434981,2021-03-18T18:00
58221.02,58416.56,57200,57293.79,3699.021704,2021-03-18T19:00
57641,57689.65,56270.74,56880,4455.451875,2021-03-19T00:00
56880,57413.67,56663.23,57393.18,1844.079318,2021-03-19T01:00
57393.19,57763,57200,57358.32,1694.181442,2021-03-19T02:00
57358.31,57898.48,57298.81,57779.84,1431.320206,2021-03-19T03:00
57779.84,58259.02,57632.38,57866.12,1888.532285,2021-03-19T04:00
57866.13,58391.78,57603.92,58364.76,1694.975177,2021-03-19T05:00
58362.01,58492.85,57978.71,58142.29,1609.312488,2021-03-19T06:00
58142.29,58381.5,57700,57834.04,1715.835623,2021-03-19T07:00
57834.04,58568,57499.63,58338.07,3166.106159,2021-03-19T08:00
58338.09,58888,58178.13,58300,2622.976626,2021-03-19T09:00
58295.02,58707.27,58101.97,58583.92,1819.57824,2021-03-19T10:00
58583.92,58834.49,58402.66,58831.33,2091.391246,2021-03-19T11:00
58831.34,59249.5,58718.57,58849.99,2998.893405,2021-03-19T12:00
58849.99,58884,58057.04,58280,3297.065437,2021-03-19T13:00
58279.99,58786.03,57950.59,58729.99,2375.168031,2021-03-19T14:00
58729.98,59164.86,58500,58971.5,2704.905375,2021-03-19T15:00
58977.04,59180,58610.56,58859.79,2724.409211,2021-03-19T16:00
58857.51,58976.47,58625,58864.3,1451.313981,2021-03-19T17:00
58865.57,58956,58345.14,58800,1683.611903,2021-03-19T18:00
58800,58970.6,58643.99,58826.56,1456.446763,2021-03-19T19:00
58826.56,59468,58101.92,58372.4,3962.118935,2021-03-19T20:00
58372.41,58755.15,58299.08,58648.78,1105.409387,2021-03-19T21:00
58648.78,58648.78,58283.94,58501.56,972.230179,2021-03-19T22:00
58501.55,58550.61,58000,58030.01,1627.339669,2021-03-19T23:00
58030.01,58677.52,57820.17,58639.33,2400.214781,2021-03-20T00:00
58639.33,58879.18,58482.57,58724.01,1418.756106,2021-03-20T01:00
58724.02,58913.98,58416.16,58549.33,1292.836586,2021-03-20T02:00
58549.33,58581.62,58179.05,58367.74,1369.405141,2021-03-20T03:00
58367.75,58606.63,58153.28,58209.83,1090.348211,2021-03-20T04:00
58209.83,58362.11,58050,58131.57,1005.929849,2021-03-20T05:00
58131.57,58373.46,57980,58344.3,1229.536038,2021-03-20T06:00
58344.3,58536.84,58268,58402.41,1346.293944,2021-03-20T07:00
58402.41,58798.6,58402.4,58671.46,2269.326664,2021-03-20T08:00
58671.45,58899,58577.55,58780.02,1730.987159,2021-03-20T09:00
58780.03,58908.26,58577,58687.97,1237.611788,2021-03-20T10:00
58685.98,59299,58626.27,59242.47,2563.593536,2021-03-20T11:00
59242.91,59325.6,58756.41,59144.54,1890.878779,2021-03-20T12:00
59144.54,59880,58610.62,59033.13,4616.41624,2021-03-20T13:00
59027.95,59368.75,58755.3,59365.02,2675.669073,2021-03-20T14:00
59365.02,59722,59030.23,59244.52,2360.947068,2021-03-20T15:00
59244.51,59300,58901.66,59031.13,2191.019101,2021-03-20T16:00
59032.02,59297,59019,59138.44,1417.884867,2021-03-20T17:00
59138.43,59474.89,59104.28,59173.03,1437.476965,2021-03-20T18:00
59173.03,59424.73,59134.89,59272.82,1012.055066,2021-03-20T19:00
59272.83,59381.7,58131.55,58519.84,3576.514684,2021-03-20T20:00
58519.77,58782.77,58371.01,58728.76,935.90892,2021-03-20T21:00
58728.75,58800,58370.65,58503.01,1162.196427,2021-03-20T22:00
58503.01,58525.96,57966.85,58102.28,2245.134783,2021-03-20T23:00
58100.02,58589.1,57811.41,58331.43,2342.929801,2021-03-21T00:00
58331.42,58463.99,58091.02,58180,953.47411,2021-03-21T01:00
58179.99,58180,57480,57615.32,2283.571093,2021-03-21T02:00
57615.33,57856.42,57363.07,57790,1761.74702,2021-03-21T03:00
57790,57797.45,56717.81,56909.83,3073.168352,2021-03-21T04:00
56911.99,57242.59,56856.66,57129.99,1641.059369,2021-03-21T05:00
57130,57413.66,56668,57047.98,1874.113922,2021-03-21T06:00
57047.98,57312.64,56862.07,56972.68,1201.107722,2021-03-21T07:00
56972.68,57325.45,56800,57161.38,1533.421747,2021-03-21T08:00
57161.38,57260,55450.11,55963.32,4428.209529,2021-03-21T09:00
55960.52,56384.33,55605.94,56134.34,3100.618062,2021-03-21T10:00
56134.34,56330,55811,56267.65,1990.461238,2021-03-21T11:00
56270.13,56291.16,55870.23,56191.64,1993.882436,2021-03-21T12:00
56191.64,57362.68,56191.63,57026.8,3817.151075,2021-03-21T13:00
57021.95,57320.66,57000.05,57177.37,1476.549534,2021-03-21T14:00
57177.37,57539,57013.3,57159.04,1843.330454,2021-03-21T15:00
57159.04,57415,56750,57222.31,2353.110731,2021-03-21T16:00
57220.26,57303.95,56962.26,57249.14,1477.505165,2021-03-21T17:00
57249.13,57481.01,57186.82,57365.08,1076.795958,2021-03-21T18:00
57365.08,57676,57357.94,57513.18,1742.064224,2021-03-21T19:00
57517,57997,57517,57760.48,1929.968499,2021-03-21T20:00
57760.47,58098.99,57474.46,58087.79,1423.235879,2021-03-21T21:00
58085.41,58113,57530.82,57588.25,1502.158208,2021-03-21T22:00
57588.25,57789.25,57128.89,57351.56,1744.836146,2021-03-21T23:00
57564.17,57831.41,57388.07,57615.8,1442.600014,2021-03-22T04:00
57615.8,57780.1,57315.22,57597.39,1190.090612,2021-03-22T05:00
57597.39,57895.78,57569.43,57678.12,1405.515518,2021-03-22T06:00
57678.12,57850,57513.41,57576.5,1477.315564,2021-03-22T07:00
57576.51,57703.29,57095,57210.57,1811.998172,2021-03-22T08:00
57210.58,57396.99,57024.13,57372,1792.564445,2021-03-22T09:00
57372.01,58430.73,57282,57908.82,3343.848801,2021-03-22T10:00
57908.82,58160.55,57555.55,57713.79,1618.683303,2021-03-22T11:00
57713.79,57761,56857.96,57259.48,2852.460232,2021-03-22T12:00
57267.75,57414,56521.01,56969.98,3973.052114,2021-03-22T13:00
56969.98,57279.26,56778.52,56990.02,2367.480357,2021-03-22T14:00
56990.02,57229.71,56866.38,57083,1765.178473,2021-03-22T15:00
57082.99,57195,56191.19,56753.6,3186.883792,2021-03-22T16:00
56753.61,57190,56551.04,57080.31,1802.844052,2021-03-22T17:00
57080.31,57175.11,56366,56494.11,2352.946051,2021-03-22T18:00
56492.91,56561.6,55508,55524.99,3887.353873,2021-03-22T19:00
55524.99,56000,54179.99,54507.62,6810.572561,2021-03-22T20:00
54504.94,54956.33,54200,54566.77,3177.529247,2021-03-22T21:00
54566.77,54658.87,53650,54614.23,5482.640591,2021-03-22T22:00
54614.99,54871.14,54060,54083.25,3193.655022,2021-03-22T23:00
54083.25,54760,53777.68,54697.73,3111.382982,2021-03-23T00:00
54681.39,55344.26,54509.89,55120.83,3136.554106,2021-03-23T01:00
55120.83,55145.05,54438,54548.58,2407.135162,2021-03-23T02:00
54548.58,54742.3,54379.96,54684.83,1868.285406,2021-03-23T03:00
54683.6,54780.02,54057.28,54438.64,1925.284163,2021-03-23T04:00
54435.33,54471.36,53111.66,53532.25,4706.262267,2021-03-23T05:00
53532.26,53806.65,53000,53306.84,4134.572485,2021-03-23T06:00
53306.84,54277.78,53306.83,54161.34,2579.310685,2021-03-23T07:00
54166.12,54482.81,53821.79,54309.24,2327.974587,2021-03-23T08:00
54309.24,54698.3,54215.24,54607.86,1916.519037,2021-03-23T09:00
54602.43,54865.37,54430.52,54671.06,1862.74427,2021-03-23T10:00
54671.05,54804.98,54060.79,54249.81,2196.960975,2021-03-23T11:00
54249.8,55287.52,54234.96,55110,2936.007551,2021-03-23T12:00
55110,55450,55020.81,55263.36,2692.723917,2021-03-23T13:00
55263.35,55367.34,54744.86,55184.25,2359.374263,2021-03-23T14:00
55185.06,55356.31,54919.72,55165.19,1857.122656,2021-03-23T15:00
55165.2,55760,54830.01,55548.52,2642.91064,2021-03-23T16:00
55548.52,55767.01,55401,55710.87,2130.55535,2021-03-23T17:00
55705.78,55830.9,55362.18,55364.69,1880.519753,2021-03-23T18:00
55364.68,55541.81,54825.42,55008.46,2847.211367,2021-03-23T19:00
55008.45,55080.16,54318.7,54452.6,2952.881221,2021-03-23T20:00
54453.3,54759.56,54190.1,54646.59,1816.23829,2021-03-23T21:00
54646.58,54906.78,54359.15,54387.91,1981.082894,2021-03-23T22:00
54387.91,54816.01,54299.95,54340.89,1519.7514,2021-03-23T23:00
54342.8,54669.35,53596.32,53688.07,2878.754265,2021-03-24T00:00
53691.25,54588,53511.39,54466.36,2069.621473,2021-03-24T01:00
54466.38,54647.87,54350,54430.79,1756.511006,2021-03-24T02:00
54430.79,54769.44,54051.35,54350.54,1667.112485,2021-03-24T03:00
54350.54,54580,53966.89,54122.07,1650.390799,2021-03-24T04:00
54127.12,54294.82,53783.23,54100,2037.76106,2021-03-24T05:00
54100,55000,53700,54662.79,3668.396569,2021-03-24T06:00
54661.64,55612.92,54606,55464.2,4769.800293,2021-03-24T07:00
55464.46,56400.13,55452.14,56280.41,4871.585812,2021-03-24T08:00
56280.4,56662.08,56280.4,56404.73,3431.056068,2021-03-24T09:00
56405.11,56592.85,56028,56465.75,3062.558393,2021-03-24T10:00
56465.74,56600.54,56256.51,56541.03,1881.596112,2021-03-24T11:00
56536.08,57038.31,56536.08,56900.01,3523.679336,2021-03-24T12:00
56900,57200,56368.42,56759.91,3226.3056,2021-03-24T13:00
56761.86,56929.99,56450,56539.35,2514.753239,2021-03-24T14:00
56539.34,56641.81,56000,56298.12,2954.006836,2021-03-24T15:00
56298.12,56422.02,55729.46,55762.89,2997.531716,2021-03-24T16:00
55762.89,56400,55570.82,56125.89,2956.203026,2021-03-24T17:00
56125.9,56370.14,55300,55378.91,2463.770602,2021-03-24T18:00
55380.64,55571.12,54666.66,54736.53,3623.339294,2021-03-24T19:00
54736.52,54743.38,53202,54058.85,7329.513472,2021-03-24T20:00
54058.85,54250,53540.05,53749.99,3305.882221,2021-03-24T21:00
53749.99,53749.99,51700,52534.03,11193.61642,2021-03-24T22:00
52534.03,52987.87,52300,52303.65,3703.718926,2021-03-24T23:00
52303.66,52900,52000,52626.91,3818.550957,2021-03-25T00:00
52626.91,52768.46,51748.08,51830.21,4295.491111,2021-03-25T01:00
51831.13,52555,51500,52255.37,4425.195886,2021-03-25T02:00
52255.38,52561.65,51818.84,52122.86,2267.357844,2021-03-25T03:00
52270.72,52794.66,52101,52611.36,2720.763839,2021-03-25T08:00
52611.36,53000,52365,52944.42,2363.325497,2021-03-25T09:00
52944.95,53067.67,52520,52958,2287.576642,2021-03-25T10:00
52955.72,53160.85,52134.27,52163.19,3108.303684,2021-03-25T11:00
52163.2,52408.64,50438.88,51076.92,10807.72007,2021-03-25T12:00
51076.93,51976.95,50427.56,51653.76,6586.262081,2021-03-25T13:00
51649.9,52066.21,51046.4,51296.96,4571.040648,2021-03-25T14:00
51296.96,51521.68,50620,50996.15,5364.282692,2021-03-25T15:00
50996.15,51700,50550,51306.95,5642.866294,2021-03-25T16:00
51303.96,51811.13,51102.45,51620.6,2738.112891,2021-03-25T17:00
51620.61,52532,51500,52236.72,3466.099951,2021-03-25T18:00
52225,52300,51619.72,52195.19,2450.567176,2021-03-25T19:00
52195.19,52700,51820,51980.75,2724.343164,2021-03-25T20:00
51981.6,52575.39,51937.19,52437.1,1473.662357,2021-03-25T21:00
52437.21,52720.24,51578.93,51741.6,3342.126288,2021-03-25T22:00
51734.03,52048.41,51220.72,51293.78,2725.80172,2021-03-25T23:00
51293.78,52258.47,51214.6,52083.14,3107.222289,2021-03-26T00:00
52083.13,52350,51966.66,52255.41,2051.392379,2021-03-26T01:00
52255.41,52364.87,51551,51696.7,2151.71252,2021-03-26T02:00
51696.7,52723.68,51696.7,52407.19,2341.379132,2021-03-26T03:00
52407.19,52774.71,52172.34,52693.13,1990.736097,2021-03-26T04:00
52693.13,52899.01,52500.86,52825.67,2442.408592,2021-03-26T05:00
52822.29,52883.09,52462.16,52582.45,1853.445965,2021-03-26T06:00
52582.44,53600.9,52400.86,53569.85,4262.213656,2021-03-26T07:00
53569.24,53826.48,53164.34,53365.17,4277.038153,2021-03-26T08:00
53365.17,53600,53205.29,53331.62,2018.783494,2021-03-26T09:00
53331.62,53579.98,53169,53378.06,1879.141521,2021-03-26T10:00
53378.06,53450,52570,52710.96,4910.150297,2021-03-26T11:00
52710.95,53242.96,52508.19,53001.57,2859.894107,2021-03-26T12:00
53001.57,53325.35,52731.49,53316.82,2320.578703,2021-03-26T13:00
53316.81,53500,53108.36,53414.09,2174.358984,2021-03-26T14:00
53414.1,53542,53210.01,53308.27,2174.156905,2021-03-26T15:00
53315.54,54060.24,52888.81,53776.05,4853.624034,2021-03-26T16:00
53776.14,53908.2,53500,53823.98,2110.343066,2021-03-26T17:00
53826.34,53913.79,53463.49,53682.52,2058.328718,2021-03-26T18:00
53682.51,53813.9,53528.35,53778.55,1472.068747,2021-03-26T19:00
53773.38,54270.53,53773.38,53960,3098.794306,2021-03-26T20:00
53960,54599.66,53950.16,54574.41,2342.535017,2021-03-26T21:00
54574.4,54773,54329.79,54383.14,2638.526155,2021-03-26T22:00
54383.15,55073.46,54292,55025.59,2424.941855,2021-03-26T23:00
55025.59,55555,54716.31,54745.38,3813.287491,2021-03-27T00:00
54745.37,54972.32,54558.67,54682.64,2538.822451,2021-03-27T01:00
54682.64,54886.51,54495.12,54745,1287.989308,2021-03-27T02:00
54745.01,54838.98,54560.51,54760.97,983.715616,2021-03-27T03:00
54759.96,55236.76,54660.11,54944.72,1853.105088,2021-03-27T04:00
54944.72,55378.7,54698.28,55177.81,1819.661663,2021-03-27T05:00
55177.89,55283.65,54957.43,55027.16,1532.809292,2021-03-27T06:00
55027.16,55088.14,54733.65,54950.28,1643.401774,2021-03-27T07:00
54950.27,55146.23,54641.63,54925.06,1774.051877,2021-03-27T08:00
54925.05,55030.24,54781.64,55013.42,1104.076712,2021-03-27T09:00
55013.42,55105.85,54672.98,54680,1823.376951,2021-03-27T10:00
54680.01,54814.89,54311.6,54442.89,2715.098748,2021-03-27T11:00
54442.89,54592.97,53950,54291.28,3025.906708,2021-03-27T12:00
54291.29,54847.47,54066.42,54735.64,1817.708577,2021-03-27T13:00
54735.64,54745.81,54376.08,54630.06,1515.538586,2021-03-27T14:00
54630.06,55041.79,54501.29,54961.85,1871.177567,2021-03-27T15:00
54961.85,56220,54949.27,56167.46,4967.786007,2021-03-27T16:00
56163.52,56271,55838.73,56084.74,2788.990927,2021-03-27T17:00
56081.46,56086,55556,55728.93,1829.789725,2021-03-27T18:00
55728.92,55900,55621,55765.01,1160.073603,2021-03-27T19:00
55765.01,55900.01,55680.68,55858.74,1197.780803,2021-03-27T20:00
55858.73,56700.36,55675,56433.17,3146.20652,2021-03-27T21:00
56433.17,56605.93,56024.67,56370.94,2002.301364,2021-03-27T22:00
56373.5,56440,55730,55817.14,1892.817697,2021-03-27T23:00
55817.14,56200,55572,56020.28,2235.455,2021-03-28T00:00
